_index,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_sample_type,col_sample_type_fp,col_sample_type_fp/144,col_sample_type_fp/145,col_sample_type_fp/142,col_sample_type_fp/143,col_sample_type_fp/141,col_sample_type_fp/149,col_sample_type_co,col_sample_type_co/151,col_sample_type_co/159,col_sample_type_co/152,col_id,col_id_val,col_start,col_weather,col_rainyest,col_rainweek,col_rainmon,col_fpa_id,col_fpa,col_fpa/1,col_fpa/3,col_fpa/2,col_fpa/4,col_fpa/88,col_fpa_other,col_fpa1,col_fpa1/88,col_fpa1/1,col_fpa1/3,col_fpa1/2,col_fpa1/5,col_fpa1/4,col_fpa1/6,col_fpa1_other,col_pfb_id,col_fpb,col_fpb/1,col_fpb/3,col_fpb/2,col_fpb/4,col_fpb/88,col_fpb_other,col_fpc_id,col_fpc,col_fpc/1,col_fpc/3,col_fpc/2,col_fpc/88,col_fpc_other,col_fpc1,col_fpc1/88,col_fpc1/1,col_fpc1/3,col_fpc1/2,col_fpc1/5,col_fpc1/4,col_fpc1/6,col_fpc1_other,col_fpd_id,col_fpd_type,col_fpd_type_other,col_fpd_container,col_fpd_container_lid,col_fpd_id_001,col_fpd_cl_free,col_fpd_cl_total,col_fpe_id,col_fpe,col_fpe/88,col_fpe/1,col_fpe/3,col_fpe/2,col_fpe/5,col_fpe/4,col_fpe_other,col_fpe1,col_fpe1/1,col_fpe1/3,col_fpe1/2,col_fpe1/88,col_fpe1_other,col_coa_id,col_coa_floor,col_coa_floorother,col_coa_dirt,col_coa_child,col_cob_nr,col_cob_note1,col_cob_ids,col_cob,col_cob_other,col_cob1,col_cob1_other,col_cob_col2,col_cob_ids2,col_cob2,col_cob_other2,col_cob12,col_cob1_other2,col_cob_col3,col_cob_ids3,col_cob3,col_cob_other3,col_cob13,col_cob1_other3,col_animals,col_animaltype,col_animaltype/10,col_animaltype/88,col_animaltype/1,col_animaltype/3,col_animaltype/2,col_animaltype/5,col_animaltype/4,col_animaltype/7,col_animaltype/6,col_animaltype/9,col_animaltype/8,col_animalother,col_animalnr,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,col_cob_col4,col_cob_ids4,col_cob4,col_cob_other4,col_cob14,col_cob1_other4,col_id_so,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,sampleid,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,sample_type,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
33,2019/09/17 06:03:56,2019/09/17 11:05:13,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019/09/17 06:05:00,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019/09/17 11:05:41,NA,COB1012,2,NA,4,NA,NA,2019/09/18 16:18:45,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019/09/18 16:25:38,58,1,15,NA,152,COB1012,COb1012,2019/09/17 07:30:00,2019/09/17 08:00:00,2019/09/17 11:00:00,2019/09/18 11:00:00,NA,NA,NA,NA,NA,6,1,3,7,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=6,10^2=3,10^3=0), BLUE COLONY(10^1=7 WITH SOME SMUDGE COLONY)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4320,0b670c96-ad73-4622-943c-6fcebbbc985a,2019/09/19 05:23:12,240,7,0,0,152,0.1,0.01,0.001,7,0,0,40,7,0,0.1,0.01,0,0.001,2800,1
33,2019/09/17 06:03:56,2019/09/17 11:05:13,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019/09/17 06:05:00,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019/09/17 11:05:41,NA,COB1012,2,NA,4,NA,NA,2019/09/18 16:07:23,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019/09/18 16:11:47,58,1,15,NA,151,COA1004,COa1004,2019/09/17 07:30:00,2019/09/17 08:00:00,2019/09/17 11:00:00,2019/09/18 11:00:00,NA,NA,NA,NA,NA,6,1,1,NA,5,1,3,7,1,4,1,3,0,NA,"RED COLONY(10^1=TNTC,10^2=TNTC,10^3=48)",7,1,vGuxuKRNcJh7oUGHdmQvJP,4317,5366959a-1f9b-4ee9-a4c7-7a93c0ff500b,2019/09/19 05:09:20,237,999,7,0,151,0.1,0.01,0.001,999,7,0,40,999,7,0.1,0.01,0,0.001,28000,1
33,2019/09/17 06:03:56,2019/09/17 11:05:13,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019/09/17 06:05:00,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019/09/17 11:05:41,NA,COB1012,2,NA,4,NA,NA,2019/09/18 16:11:47,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019/09/18 16:15:15,58,1,15,NA,152,COB1010,COb1010,2019/09/17 07:30:00,2019/09/17 08:00:00,2019/09/17 11:00:00,2019/09/18 11:00:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=31,10^2=10,10^3=1)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4318,bf3c4172-5203-4002-9e1f-18390cc87fbe,2019/09/19 05:12:49,238,0,0,0,152,0.1,0.01,0.001,0,0,0,40,0,0,0.1,0.01,0,0.001,200,1
33,2019/09/17 06:03:56,2019/09/17 11:05:13,NA,NA,352155091473740,58,1,22.5521197 88.3990847 -36.900001525878906 5.0,22.5521197,88.3990847,-36.90000153,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1039,1039,2019/09/17 06:05:00,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1004,2,NA,0,0,NA,NA,COB1010,2,NA,1,NA,1,COB1013,88,Linen,88,Bed Cover,0,COB1011,88,Plastic,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,v4b25iaRzrPMkey35XgBep,4302,6f9eec19-622b-4589-8d38-9ac482908102,2019/09/17 11:05:41,NA,COB1012,2,NA,4,NA,NA,2019/09/18 16:15:15,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/18 00:00:00,2019/09/18 16:18:45,58,1,15,NA,152,COB1011,COb1011,2019/09/17 07:30:00,2019/09/17 08:00:00,2019/09/17 11:00:00,2019/09/18 11:00:00,NA,NA,NA,NA,NA,6,1,3,1,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=TNTC,10^2=64,10^3=2)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4319,305ffca5-be53-4841-a117-8747e04ef1b2,2019/09/19 05:16:18,239,1,0,0,152,0.1,0.01,0.001,1,0,0,40,1,0,0.1,0.01,0,0.001,400,1
36,2019/10/23 04:39:57,2019/10/23 07:38:38,NA,NA,352155091473740,58,1,22.5517324 88.399115 -44.70000076293945 5.0,22.5517324,88.399115,-44.70000076,5,14,141,0,0,0,0,1,0,NA,NA,NA,NA,1079,1079,2019/10/23 04:42:00,2,0,0,1,FPa1003,1,1,0,0,0,0,NA,5,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debobrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4637,3c27af76-c22b-4526-bf04-526432c1defc,2019/10/23 07:39:08,NA,NA,NA,NA,NA,NA,FPA1003,2019/10/25 05:07:11,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019/10/25 05:16:26,58,1,14,141,NA,FPA1003,FPa1003,2019/10/23 05:05:00,2019/10/23 05:30:00,2019/10/23 07:30:00,2019/10/24 07:30:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"RED COLONY(10^1=125,10^2=13,10^3=1)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4682,0323abc0-2503-4b1e-b8f8-d00185e4990b,2019/10/25 06:13:44,303,0,0,0,141,0.1,0.01,0.001,0,0,0,40,0,0,0.1,0.01,0,0.001,200,1
37,2019/10/23 04:50:04,2019/10/23 07:38:52,NA,NA,352155091473740,58,1,22.5516146 88.399194 -23.600000381469727 5.0,22.5516146,88.399194,-23.60000038,5,14,143,0,0,0,1,0,0,NA,NA,NA,NA,1079,1079,2019/10/23 04:51:00,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPc1003,3,0,1,0,0,NA,5,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debobrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4638,35120d0b-3b1e-4072-ab39-44d50449784a,2019/10/23 07:39:12,NA,NA,NA,NA,NA,NA,FPC1003,2019/10/25 05:20:34,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019/10/25 05:23:48,58,1,14,143,NA,FPC1003,FPc1003,2019/10/23 05:05:00,2019/10/23 05:30:00,2019/10/23 07:30:00,2019/10/24 07:30:00,NA,NA,NA,NA,NA,6,1,2,NA,5,1,3,22,1,4,1,3,1,NA,"RED COLONY(10^1=TDTC,10^2=184,10^3=44)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4684,9a984bf8-02b9-4abd-b2fe-6b0e6ba59844,2019/10/25 06:21:06,305,998,22,1,143,0.1,0.01,0.001,998,22,1,40,998,22,0.1,0.01,1,0.001,88000,1
38,2019/10/23 04:55:24,2019/10/23 07:38:57,NA,NA,352155091473740,58,1,22.5516396 88.3991781 -50.400001525878906 5.0,22.5516396,88.3991781,-50.40000153,5,14,144,1,0,0,0,0,0,NA,NA,NA,NA,1079,1079,2019/10/23 04:56:00,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPd1003,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4639,92014982-89a2-4f1d-8d68-dd31d661092c,2019/10/23 07:39:16,NA,NA,NA,NA,NA,NA,FPD1003,2019/10/25 05:23:49,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019/10/25 05:26:54,58,1,14,144,NA,FPD1003,FPd1003,2019/10/23 05:05:00,2019/10/23 05:30:00,2019/10/23 07:30:00,2019/10/24 07:30:00,NA,NA,NA,NA,NA,7,100,3,4,7,10,3,0,1,6,1,3,0,NA,"RED COLONY(100ml=86,10ml=21,10^1=1)",6,1,vWNdHeMtQ9ziuCJ2zngErs,4685,6062379a-9297-4333-b85c-b4c9f718831f,2019/10/25 06:24:12,306,4,0,0,144,100,10,0.1,4,0,0,100,4,0,100,10,0,0.1,4,1
39,2019/10/23 05:03:02,2019/10/23 07:38:45,NA,NA,352155091473740,58,1,22.5516375 88.3993372 -51.599998474121094 5.0,22.5516375,88.3993372,-51.59999847,5,14,142,0,0,1,0,0,0,NA,NA,NA,NA,1079,1079,2019/10/23 05:04:00,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPb1003,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4640,8d9d1492-53bc-424f-b13a-c5eb52949929,2019/10/23 07:39:19,NA,NA,NA,NA,NA,NA,FPB1003,2019/10/25 05:16:26,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019/10/25 05:20:34,58,1,14,142,NA,FPB1003,FPb1003,2019/10/23 05:05:00,2019/10/23 05:30:00,2019/10/23 07:30:00,2019/10/24 07:30:00,NA,NA,NA,NA,NA,7,100,2,NA,7,10,3,1,1,6,1,3,0,NA,"RED COLONY(100ml=TDTC,10ml=23,10^1=6)",6,1,vWNdHeMtQ9ziuCJ2zngErs,4683,4ee4d5ef-1105-438c-9823-5ced4f722e3e,2019/10/25 06:17:52,304,998,1,0,142,100,10,0.1,998,1,0,100,998,1,100,10,0,0.1,10,1
40,2019/10/23 05:09:29,2019/10/23 07:39:03,NA,NA,352155091473740,58,1,22.5516479 88.3992463 -20.200000762939453 5.0,22.5516479,88.3992463,-20.200000760000002,5,14,145,0,1,0,0,0,0,NA,NA,NA,NA,1079,1079,2019/10/23 05:10:00,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPe1003,4,0,0,0,0,0,1,NA,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,4641,cb9e51d2-1f15-4925-9d36-53c9a9567d63,2019/10/23 07:39:22,NA,NA,NA,NA,NA,NA,FPE1003,2019/10/25 05:26:54,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/25 00:00:00,2019/10/25 05:30:42,58,1,14,145,NA,FPE1003,FPe1003,2019/10/23 05:05:00,2019/10/23 05:30:00,2019/10/23 07:30:00,2019/10/24 07:30:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"RED COLONY(100ml=87,10ml=10,10^1=2)",6,1,vWNdHeMtQ9ziuCJ2zngErs,4686,f7dea190-9940-49e9-823e-b1a556167010,2019/10/25 06:28:02,307,0,0,0,145,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,1
42,2019/11/01 07:03:04,2019/11/01 09:54:39,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019/11/01 07:05:00,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019/11/01 09:55:25,NA,NA,NA,NA,NA,NA,NA,2019/11/04 06:09:51,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:14:33,58,1,15,NA,152,COB1014,COb1014,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,Red colony count: 1:10^1 -176; 1:10^2 - 72; 1:10^3 -2,6,1,vWNdHeMtQ9ziuCJ2zngErs,4848,0c7a170c-78dd-442f-af2d-3150c3e671e4,2019/11/04 07:11:42,351,0,0,0,152,0.1,0.01,0.001,0,0,0,40,0,0,0.1,0.01,0,0.001,200,1
42,2019/11/01 07:03:04,2019/11/01 09:54:39,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019/11/01 07:05:00,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019/11/01 09:55:25,NA,NA,NA,NA,NA,NA,NA,2019/11/04 06:14:33,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:16:45,58,1,15,NA,152,COB1015,COb1015,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,Red colony count: 1:10^1 -6; 1:10^2 - 2; 1:10^3 -1,4,1,vWNdHeMtQ9ziuCJ2zngErs,4849,8c319ae6-e567-4303-84aa-a9732d730d1f,2019/11/04 07:13:55,352,0,0,0,152,0.1,0.01,0.001,0,0,0,40,0,0,0.1,0.01,0,0.001,200,1
42,2019/11/01 07:03:04,2019/11/01 09:54:39,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019/11/01 07:05:00,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019/11/01 09:55:25,NA,NA,NA,NA,NA,NA,NA,2019/11/04 06:16:45,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:19:14,58,1,15,NA,152,COB1016,COb1016,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,2,NA,5,1,3,1,1,4,1,3,1,NA,Red colony count: 1:10^1 -17; 1:10^2 - 4; 1:10^3 -00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4850,dc3e0f36-27fd-41e0-9abd-a9bd8ee47648,2019/11/04 07:16:23,353,998,1,1,152,0.1,0.01,0.001,998,1,1,40,998,1,0.1,0.01,1,0.001,40000,1
42,2019/11/01 07:03:04,2019/11/01 09:54:39,NA,NA,352155091473740,58,1,22.55356 88.3987232 -38.0 5.0,22.55356,88.3987232,-38,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1025,1025,2019/11/01 07:05:00,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1005,2,NA,0,0,NA,NA,COB1014,2,NA,1,NA,1,COB1015,88,Linen,88,Bed Cover,1,COB1016,88,Concrete,88,Window,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vntmPzUZE9dnWTCy2cMMgv,4832,226d9bf6-d555-44bf-b5d0-e7d16ac8928d,2019/11/01 09:55:25,NA,NA,NA,NA,NA,NA,NA,2019/11/04 06:06:59,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:09:51,58,1,15,NA,151,COA1005,COa1005,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,3,3,5,1,3,1,1,4,1,3,0,NA,Red colony count: 1:10^1 -8; 1:10^2 - 2; 1:10^3 -1,4,1,vWNdHeMtQ9ziuCJ2zngErs,4847,491cf6b1-0020-4512-8e00-ea1fee85ace8,2019/11/04 07:07:00,350,3,1,0,151,0.1,0.01,0.001,3,1,0,40,3,1,0.1,0.01,0,0.001,2600,1
