"lab_start_dt","lab_sample_type","lab_id","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_group.lab_1_dil_tested","lab_1_group.lab_1_volume","lab_1_ecoli_reading_membrane","lab_1_ecoli_membrane","lab_2_group.lab_2_dil_tested","lab_2_group.lab_2_volume","lab_2_ecoli_reading_membrane","lab_2_ecoli_membrane","lab_3_dilution_performed","lab_3_group.lab_3_dil_tested","lab_3_group.lab_3_volume","lab_3_ecoli_reading_membrane","lab_3_ecoli_membrane","lab_notes","lab_enum","lab_photo","lab_end_dt","col_start_dt","col_end_dt","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes"
"2018-10-18T14:05:13.558Z",1,1008,1008,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,4,1,3,81,3,1,3,19,0,,,,,,"Y.K.M.",0,"2018-10-18T14:06:46.756Z","2018-10-18T14:05:13.558Z","2018-10-18T14:06:46.756Z","uuid:c3a68a2a-ee1f-412b-848c-d4771907f119","c3a68a2a-ee1f-412b-848c-d4771907f119","2018-10-22T14:53:21",,
"2018-10-18T14:06:51.930Z",1,1009,1009,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,4,1,1,,3,1,3,108,0,,,,,,"Y.K.M.",0,"2018-10-18T14:08:26.492Z","2018-10-18T14:06:51.930Z","2018-10-18T14:08:26.492Z","uuid:89190bdc-245a-4c9d-bf4e-dbab40f49418","89190bdc-245a-4c9d-bf4e-dbab40f49418","2018-10-22T14:53:21",,
"2018-10-18T14:08:32.099Z",1,1010,1010,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,4,1,3,62,3,1,3,55,0,,,,,,"Y.K.M.",0,"2018-10-18T14:10:27.470Z","2018-10-18T14:08:32.099Z","2018-10-18T14:10:27.470Z","uuid:51378a78-f6df-4f02-9a1a-0c673840cc48","51378a78-f6df-4f02-9a1a-0c673840cc48","2018-10-22T14:53:22",,
"2018-10-18T14:11:48.517Z",3,8001,8001,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",,,,7,100,3,10,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-10-18T14:14:33.645Z","2018-10-18T14:11:48.518Z","2018-10-18T14:14:33.645Z","uuid:06ed11e0-0b1d-4b91-8145-4ba3f18601eb","06ed11e0-0b1d-4b91-8145-4ba3f18601eb","2018-10-22T14:55:06",,
"2018-10-18T14:14:41.941Z",3,8002,8002,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",,,,7,100,3,12,7,10,3,7,0,,,,,,"Y.K.M.",0,"2018-10-18T14:16:24.618Z","2018-10-18T14:14:41.941Z","2018-10-18T14:16:24.618Z","uuid:4a2f2af6-6543-4b6c-812f-fa5819a91aa1","4a2f2af6-6543-4b6c-812f-fa5819a91aa1","2018-10-22T14:55:07",,
"2018-10-18T14:16:32.032Z",3,8003,8003,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",,,,7,100,3,28,7,10,3,3,0,,,,,,"Y.K.M.",0,"2018-10-18T14:18:20.541Z","2018-10-18T14:16:32.036Z","2018-10-18T14:18:20.541Z","uuid:205a870e-2ba1-49ba-85f6-dbc6f91173f2","205a870e-2ba1-49ba-85f6-dbc6f91173f2","2018-10-22T14:55:08",,
"2018-10-18T14:18:26.884Z",3,8004,8004,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",,,,7,100,3,11,7,10,3,4,0,,,,,,"Y.K.M.",0,"2018-10-18T14:19:50.538Z","2018-10-18T14:18:26.884Z","2018-10-18T14:19:50.538Z","uuid:af890b63-cc06-4e21-af8d-091cb29afe13","af890b63-cc06-4e21-af8d-091cb29afe13","2018-10-22T14:55:08",,
"2018-10-22T12:11:03.561Z",3,8005,8005,"2018-10-16T13:30:00.000Z","2018-10-16T18:00:00.000Z","2018-10-17T16:00:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-10-22T12:16:14.273Z","2018-10-22T12:11:03.561Z","2018-10-22T12:16:14.273Z","uuid:912c6010-f515-4789-b5ff-3aa2ebb3d6bb","912c6010-f515-4789-b5ff-3aa2ebb3d6bb","2018-10-22T14:59:35",,
"2018-10-22T12:16:23.335Z",3,8006,8006,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",,,,7,100,3,8,7,10,3,2,0,,,,,,"Y.K.M.",0,"2018-10-22T12:18:32.954Z","2018-10-22T12:16:23.335Z","2018-10-22T12:18:32.954Z","uuid:348fb74e-cd92-40c7-9455-6e706fd9270a","348fb74e-cd92-40c7-9455-6e706fd9270a","2018-10-22T14:59:36",,
"2018-10-22T12:18:41.917Z",3,8007,8007,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",,,,7,100,3,31,7,10,3,7,0,,,,,,"Y.K.M.",0,"2018-10-22T12:21:12.932Z","2018-10-22T12:18:41.922Z","2018-10-22T12:21:12.932Z","uuid:290e8ca7-ef8b-4800-9459-84a25c084e68","290e8ca7-ef8b-4800-9459-84a25c084e68","2018-10-22T14:59:36",,
"2018-10-22T12:21:51.348Z",3,8008,8008,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",,,,7,100,3,9,7,10,3,1,0,,,,,,"Y.K.M.",0,"2018-10-22T12:29:20.890Z","2018-10-22T12:21:51.351Z","2018-10-22T12:29:20.890Z","uuid:86da1933-df3a-4c05-b5c5-afbee00c178a","86da1933-df3a-4c05-b5c5-afbee00c178a","2018-10-22T15:00:41",,
"2018-10-22T12:29:29.954Z",3,8009,8009,"2018-10-16T13:30:00.000Z","2018-10-16T18:00:00.000Z","2018-10-17T16:00:00.000Z",,,,7,100,3,1,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-10-22T12:31:01.013Z","2018-10-22T12:29:29.954Z","2018-10-22T12:31:01.013Z","uuid:c8dfca07-da31-47fd-b234-47869c928304","c8dfca07-da31-47fd-b234-47869c928304","2018-10-22T15:00:42",,
"2018-10-22T12:31:09.478Z",3,8010,8010,"2018-10-16T13:30:00.000Z","2018-10-16T18:00:00.000Z","2018-10-17T16:00:00.000Z",,,,7,100,3,3,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-10-22T12:33:25.964Z","2018-10-22T12:31:09.478Z","2018-10-22T12:33:25.964Z","uuid:a4bb086d-f3e9-495e-bf83-bb90a9001356","a4bb086d-f3e9-495e-bf83-bb90a9001356","2018-10-22T15:00:42",,
"2018-10-22T11:47:30.753Z",3,8101,8101,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,100,3,8,7,10,3,2,0,,,,,,"Y.K.M.",0,"2018-10-22T11:51:40.134Z","2018-10-22T11:47:30.753Z","2018-10-22T11:51:40.134Z","uuid:6f23f85b-1ffb-4393-9f25-22fb60c51d7f","6f23f85b-1ffb-4393-9f25-22fb60c51d7f","2018-10-23T14:33:28",,
"2018-10-22T11:51:59.029Z",3,8102,8102,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,100,3,2,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-10-22T12:10:23.346Z","2018-10-22T11:51:59.029Z","2018-10-22T12:10:23.346Z","uuid:5796ece4-a72d-460e-a251-25ba75dd0098","5796ece4-a72d-460e-a251-25ba75dd0098","2018-10-23T14:33:30",,
"2018-10-22T11:54:43.771Z",3,8103,8103,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,100,3,1,7,10,3,0,0,,,,,"Y.K.M.","Y.K.M.",0,"2018-10-22T12:02:23.238Z","2018-10-22T11:54:43.771Z","2018-10-22T12:02:23.238Z","uuid:8cf5084b-d52e-4e1a-93d1-ae15af3f40f9","8cf5084b-d52e-4e1a-93d1-ae15af3f40f9","2018-10-23T14:33:30",,
"2018-10-22T12:02:33.038Z",3,8104,8104,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,100,3,3,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-10-22T12:08:03.753Z","2018-10-22T12:02:33.038Z","2018-10-22T12:08:03.753Z","uuid:eb5c1582-0346-421d-830a-ccff37bff042","eb5c1582-0346-421d-830a-ccff37bff042","2018-10-23T14:33:59",,
"2018-10-22T13:22:34.626Z",6,2101,2101,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,6,1,3,113,5,1,3,18,0,,,,,,"Y.K.M.",0,"2018-10-22T13:25:38.129Z","2018-10-22T13:22:34.626Z","2018-10-22T13:25:38.129Z","uuid:78708152-6900-451a-a5f0-ca443774c8d3","78708152-6900-451a-a5f0-ca443774c8d3","2018-10-23T14:37:03",,
"2018-10-22T13:25:44.027Z",6,2102,2102,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,6,1,3,121,5,1,3,37,0,,,,,,"Y.K.M.",0,"2018-10-22T13:30:01.236Z","2018-10-22T13:25:44.027Z","2018-10-22T13:30:01.237Z","uuid:c5303d0b-d0e9-4031-9df4-13294a63e00c","c5303d0b-d0e9-4031-9df4-13294a63e00c","2018-10-23T14:37:04",,
"2018-10-22T13:30:13.704Z",6,2103,2103,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,6,1,3,136,5,1,3,49,0,,,,,,"Y.K.M.",0,"2018-10-22T13:33:12.452Z","2018-10-22T13:30:13.705Z","2018-10-22T13:33:12.452Z","uuid:515cfbdc-cbf6-45fc-87af-31de321e340c","515cfbdc-cbf6-45fc-87af-31de321e340c","2018-10-23T14:37:04",,
"2018-10-22T13:33:19.548Z",6,2104,2104,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,6,1,3,97,5,1,3,41,0,,,,,,"Y.K.M.",0,"2018-10-22T13:35:24.698Z","2018-10-22T13:33:19.548Z","2018-10-22T13:35:24.698Z","uuid:a2a7ff18-93bc-46ae-95bb-9df382678ce2","a2a7ff18-93bc-46ae-95bb-9df382678ce2","2018-10-23T14:37:05",,
"2018-10-22T13:35:36.110Z",6,2105,2105,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,6,1,1,,5,1,3,69,0,,,,,,"Y.K.M.",0,"2018-10-22T13:37:18.229Z","2018-10-22T13:35:36.111Z","2018-10-22T13:37:18.229Z","uuid:3852f519-b2ea-4aed-bc00-90e7ca3a87b2","3852f519-b2ea-4aed-bc00-90e7ca3a87b2","2018-10-23T14:37:05",,
"2018-10-22T13:37:49.105Z",2,5102,5102,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",51.6,,,7,10,3,164,7,1,3,45,1,6,1,3,0,,"Y.K.M.",0,"2018-10-22T13:40:41.547Z","2018-10-22T13:37:49.106Z","2018-10-22T13:40:41.547Z","uuid:ee8ea20c-2116-400a-8aec-0aa3f863a34b","ee8ea20c-2116-400a-8aec-0aa3f863a34b","2018-10-23T15:01:35",,
"2018-10-22T13:44:17.459Z",2,5104,5104,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",232.7,,,7,10,3,20,7,1,3,4,1,6,1,3,0,,"Y.K.M.",0,"2018-10-22T13:47:24.273Z","2018-10-22T13:44:17.459Z","2018-10-22T13:47:24.273Z","uuid:df891793-5b76-4e2b-8d99-666f2f3c179f","df891793-5b76-4e2b-8d99-666f2f3c179f","2018-10-23T15:01:36",,
"2018-10-22T13:47:33.892Z",2,5103,5103,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",129.5,,,7,10,3,51,7,1,3,5,1,6,1,3,1,,"Y.K.M.",0,"2018-10-22T13:51:52.558Z","2018-10-22T13:47:33.893Z","2018-10-22T13:51:52.558Z","uuid:62b0037e-29ad-40d2-807d-683d95fd506e","62b0037e-29ad-40d2-807d-683d95fd506e","2018-10-23T15:01:36",,
"2018-10-22T14:05:30.337Z",2,5101,5101,"2018-10-17T14:00:00.000Z","2018-10-17T18:00:00.000Z","2018-10-18T15:00:00.000Z",60.9,,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-22T14:07:24.771Z","2018-10-22T14:05:30.337Z","2018-10-22T14:07:24.772Z","uuid:99519aff-8674-464e-aed1-21059a0d994f","99519aff-8674-464e-aed1-21059a0d994f","2018-10-23T15:02:33",,
"2018-10-29T12:19:15.605Z",6,2106,2106,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,1,3,63,6,1,3,29,1,5,1,3,3,,"Y.K.M.",0,"2018-11-02T11:43:55.925Z","2018-10-29T12:19:15.605Z","2018-11-02T11:43:55.925Z","uuid:5ecec572-c796-4fd8-952f-58a5fb351d23","5ecec572-c796-4fd8-952f-58a5fb351d23","2018-11-02T11:46:57",,
"2018-10-29T12:21:58.314Z",6,2107,2107,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,1,1,,6,1,3,59,1,5,1,3,14,,"Y.K.M.",0,"2018-11-02T11:44:38.549Z","2018-10-29T12:21:58.314Z","2018-11-02T11:44:38.549Z","uuid:59f94816-49e4-4fd2-8efb-597c5946da5d","59f94816-49e4-4fd2-8efb-597c5946da5d","2018-11-02T11:46:58",,
"2018-10-29T12:24:42.387Z",6,2108,2108,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,1,2,,6,1,2,,1,5,1,1,,,"Y.K.M.",0,"2018-11-02T11:45:57.847Z","2018-10-29T12:24:42.387Z","2018-11-02T11:45:57.847Z","uuid:342ef254-97bc-44dd-838c-6012730b20a1","342ef254-97bc-44dd-838c-6012730b20a1","2018-11-02T11:46:58",,
"2018-10-29T12:27:47.826Z",6,2109,2109,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,1,3,181,6,1,3,34,1,5,1,3,10,,"Y.K.M.",0,"2018-11-02T11:46:10.392Z","2018-10-29T12:27:47.826Z","2018-11-02T11:46:10.392Z","uuid:83ca5565-263e-4236-9ce9-676afd8edf8e","83ca5565-263e-4236-9ce9-676afd8edf8e","2018-11-02T11:46:59",,
"2018-10-29T12:30:12.923Z",3,8105,8105,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,100,1,,7,10,3,166,0,,,,,,"Y.K.M.",0,"2018-11-02T11:46:24.981Z","2018-10-29T12:30:12.923Z","2018-11-02T11:46:24.982Z","uuid:69af530e-34df-4f3e-87f3-eff8178c7fe0","69af530e-34df-4f3e-87f3-eff8178c7fe0","2018-11-02T11:46:59",,
"2018-10-29T12:35:22.972Z",3,8106,8106,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T11:51:42.506Z","2018-10-29T12:35:22.972Z","2018-11-02T11:51:42.506Z","uuid:123a7d15-484b-428c-a9cc-acdb60ab392a","123a7d15-484b-428c-a9cc-acdb60ab392a","2018-11-02T11:52:43",,
"2018-10-29T12:46:29.809Z",3,8107,8107,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T11:51:54.016Z","2018-10-29T12:46:29.811Z","2018-11-02T11:51:54.016Z","uuid:0a1a12b2-b3b9-48fa-83c2-fc9e57ee79a4","0a1a12b2-b3b9-48fa-83c2-fc9e57ee79a4","2018-11-02T11:52:44",,
"2018-10-29T12:50:42.521Z",3,8108,8108,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T11:52:04.587Z","2018-10-29T12:50:42.521Z","2018-11-02T11:52:04.587Z","uuid:0a5da6ae-1d36-4bdf-8c23-e2d95344dda0","0a5da6ae-1d36-4bdf-8c23-e2d95344dda0","2018-11-02T11:52:45",,
"2018-10-29T12:54:16.870Z",3,8109,8109,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T11:52:19.739Z","2018-10-29T12:54:16.870Z","2018-11-02T11:52:19.739Z","uuid:4ab7a528-7528-4a71-b6e2-a3070d0714d7","4ab7a528-7528-4a71-b6e2-a3070d0714d7","2018-11-02T11:52:46",,
"2018-10-29T12:58:40.049Z",3,8110,8110,"2018-10-18T13:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T11:52:31.762Z","2018-10-29T12:58:40.049Z","2018-11-02T11:52:31.762Z","uuid:9b95caa7-ff43-4f25-bc50-b2dbc27f27de","9b95caa7-ff43-4f25-bc50-b2dbc27f27de","2018-11-02T11:52:46",,
"2018-10-29T15:44:51.786Z",10,9101,9101,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,213.98,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-02T11:58:30.983Z","2018-10-29T15:44:51.786Z","2018-11-02T11:58:30.983Z","uuid:9308330f-b452-4ecf-bb3b-95a6ee0cd37b","9308330f-b452-4ecf-bb3b-95a6ee0cd37b","2018-11-02T12:00:07",,
"2018-10-29T15:56:30.349Z",10,9102,9102,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,296.14,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-02T11:58:41.198Z","2018-10-29T15:56:30.350Z","2018-11-02T11:58:41.198Z","uuid:82c627cd-e01f-42b5-8c7d-e7c4f9b0c1e6","82c627cd-e01f-42b5-8c7d-e7c4f9b0c1e6","2018-11-02T12:00:07",,
"2018-10-29T15:58:58.124Z",10,9103,9103,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,208.79,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-02T11:58:52.398Z","2018-10-29T15:58:58.124Z","2018-11-02T11:58:52.398Z","uuid:c0f589ac-4e7b-41c6-8ea3-a65bf68fce42","c0f589ac-4e7b-41c6-8ea3-a65bf68fce42","2018-11-02T12:00:08",,
"2018-10-29T16:03:29.190Z",10,9104,9104,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,356.77,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-02T11:59:26.610Z","2018-10-29T16:03:29.190Z","2018-11-02T11:59:26.610Z","uuid:99cf08af-12e4-4e4c-bdea-19d68091f434","99cf08af-12e4-4e4c-bdea-19d68091f434","2018-11-02T12:00:08",,
"2018-10-29T16:06:06.748Z",10,9105,9105,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,136.84,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-11-02T11:59:37.230Z","2018-10-29T16:06:06.748Z","2018-11-02T11:59:37.230Z","uuid:4668faeb-2d87-4984-83c5-5c34abfcf095","4668faeb-2d87-4984-83c5-5c34abfcf095","2018-11-02T12:00:09",,
"2018-10-29T16:28:11.343Z",1,1101,1101,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,4,1,3,127,3,1,3,62,0,,,,,,"Y.K.M.",0,"2018-11-02T11:59:48.546Z","2018-10-29T16:28:11.343Z","2018-11-02T11:59:48.546Z","uuid:ee72bf9b-fda1-41f9-9f3c-86f963ffd520","ee72bf9b-fda1-41f9-9f3c-86f963ffd520","2018-11-02T12:01:08",,
"2018-10-29T16:37:29.858Z",1,1102,1102,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,4,1,1,,3,1,3,111,0,,,,,,"Y.K.M.",0,"2018-11-02T11:59:59.462Z","2018-10-29T16:37:29.858Z","2018-11-02T11:59:59.462Z","uuid:627e0a00-219a-4e3e-8273-3967d3b65483","627e0a00-219a-4e3e-8273-3967d3b65483","2018-11-02T12:01:09",,
"2018-10-29T16:43:15.487Z",1,1103,1103,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,4,1,3,183,3,1,3,64,0,,,,,,"Y.K.M.",0,"2018-11-02T12:04:20.092Z","2018-10-29T16:43:15.487Z","2018-11-02T12:04:20.092Z","uuid:533d1356-6920-4cb6-b6e0-1488d82f3c4c","533d1356-6920-4cb6-b6e0-1488d82f3c4c","2018-11-02T12:05:58",,
"2018-10-29T16:49:02.349Z",1,1105,1105,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,4,1,3,86,3,1,3,52,0,,,,,,"Y.K.M.",0,"2018-11-02T12:04:31.201Z","2018-10-29T16:49:02.349Z","2018-11-02T12:04:31.201Z","uuid:1a50f6dd-945c-4540-af6d-6a7f475694fd","1a50f6dd-945c-4540-af6d-6a7f475694fd","2018-11-02T12:05:59",,
"2018-10-29T16:56:28.387Z",9,7101,7101,"2018-10-22T13:25:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:05:36.956Z","2018-10-29T16:56:28.387Z","2018-11-02T12:05:36.956Z","uuid:faa00f3b-c005-4a56-9603-7152140bbf64","faa00f3b-c005-4a56-9603-7152140bbf64","2018-11-02T12:05:59",,
"2018-10-29T17:01:41.442Z",9,7102,7102,"2018-10-22T13:25:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,7,100,3,23,7,10,3,8,0,,,,,,"Y.K.M.",0,"2018-11-02T12:05:48.215Z","2018-10-29T17:01:41.444Z","2018-11-02T12:05:48.215Z","uuid:d7b534f1-705c-418d-8938-8e70a1c35d2c","d7b534f1-705c-418d-8938-8e70a1c35d2c","2018-11-02T12:06:00",,
"2018-10-29T17:07:13.589Z",9,7103,7103,"2018-10-22T13:25:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,7,100,3,71,7,10,3,15,0,,,,,,"Y.K.M.",0,"2018-11-02T12:06:00.461Z","2018-10-29T17:07:13.589Z","2018-11-02T12:06:00.461Z","uuid:3935ed5b-37d2-413e-8ddf-19a70fa8fcbe","3935ed5b-37d2-413e-8ddf-19a70fa8fcbe","2018-11-02T12:06:00",,
"2018-10-29T17:12:10.154Z",9,7104,7104,"2018-10-22T13:25:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,7,100,3,0,7,10,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:08:38.010Z","2018-10-29T17:12:10.154Z","2018-11-02T12:08:38.010Z","uuid:6b2e00a3-31c0-4ed0-8d5e-b522d4d0428d","6b2e00a3-31c0-4ed0-8d5e-b522d4d0428d","2018-11-02T12:11:40",,
"2018-10-29T17:18:34.465Z",9,7105,7105,"2018-10-22T13:25:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,7,100,1,,7,10,3,110,0,,,,,,"Y.K.M.",0,"2018-11-02T12:09:09.588Z","2018-10-29T17:18:34.466Z","2018-11-02T12:09:09.588Z","uuid:365925e8-195d-489d-9441-7a9426be199c","365925e8-195d-489d-9441-7a9426be199c","2018-11-02T12:11:41",,
"2018-10-29T17:23:13.964Z",8,3101,3101,"2018-10-22T13:28:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,10,7,1,3,16,6,1,3,2,1,5,1,3,0,,"Y.K.M.",0,"2018-11-02T12:09:24.141Z","2018-10-29T17:23:13.964Z","2018-11-02T12:09:24.141Z","uuid:35fc3cc6-1ef8-4ff1-9302-5442c2a73451","35fc3cc6-1ef8-4ff1-9302-5442c2a73451","2018-11-02T12:11:41",,
"2018-10-29T17:36:18.236Z",8,3102,3102,"2018-10-22T13:28:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,10,7,1,3,9,6,1,3,3,1,5,1,3,0,,"Y.K.M.",0,"2018-11-02T12:10:02.647Z","2018-10-29T17:36:18.236Z","2018-11-02T12:10:02.647Z","uuid:67817d86-7637-4c49-83de-0b1ce6d202d9","67817d86-7637-4c49-83de-0b1ce6d202d9","2018-11-02T12:11:42",,
"2018-10-30T04:31:32.973Z",8,3105,3105,"2018-10-22T13:28:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,10,7,1,3,0,6,1,3,0,1,5,1,3,0,,"Y.K.M.",0,"2018-11-02T12:16:03.574Z","2018-10-30T04:31:32.975Z","2018-11-02T12:16:03.574Z","uuid:49c611b2-242c-4e26-9487-0bc783df39ae","49c611b2-242c-4e26-9487-0bc783df39ae","2018-11-02T12:16:12",,
"2018-10-30T04:33:44.610Z",8,3104,3104,"2018-10-22T13:28:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,10,7,1,3,0,6,1,3,0,1,5,1,3,0,,"Y.K.M.",0,"2018-11-02T12:15:41.785Z","2018-10-30T04:33:44.610Z","2018-11-02T12:15:41.785Z","uuid:83e2d796-1663-40b1-a7aa-4902f289626a","83e2d796-1663-40b1-a7aa-4902f289626a","2018-11-02T12:16:12",,
"2018-10-30T04:38:18.123Z",8,3103,3103,"2018-10-22T13:28:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,10,7,1,3,0,6,1,3,0,1,5,1,3,0,,"Y.K.M.",0,"2018-11-02T12:15:51.479Z","2018-10-30T04:38:18.123Z","2018-11-02T12:15:51.479Z","uuid:c62e82df-1f2f-47c0-8955-46d27c22475e","c62e82df-1f2f-47c0-8955-46d27c22475e","2018-11-02T12:16:13",,
"2018-10-29T17:53:35.286Z",7,4101,4101,"2018-10-17T14:00:00.000Z","2018-10-17T17:00:00.000Z","2018-10-18T15:00:00.000Z",,,,7,10,3,7,6,1,3,0,0,,,,,,"Y.K.M.",0,"2018-11-02T12:22:27.408Z","2018-10-29T17:53:35.287Z","2018-11-02T12:22:27.408Z","uuid:19baba1b-db5a-474d-8afb-a7a2b8633fee","19baba1b-db5a-474d-8afb-a7a2b8633fee","2018-11-02T12:23:29",,
