sample_type,sampleid,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_sw_type,col_sw_trigger,col_sw_trigger_nr,col_fb_loc,col_id_val,col_ms_psid,col_ms_in,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_sw,col_sw_flow,col_sw_lining,col_sw_lining_other,col_ms,col_ms_water_level,col_ms_water_flow,col_ms_size,col_ms_lining,col_ms_lining_oth,col_surfw,col_surfw_flow,col_dw,col_dw_interm,col_dw_type,col_dw_type_other,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,_index.x,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type_fp,lab_sample_type_co,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,ward
99,FB1074,2019/10/17 06:03:23,2019/10/17 08:07:41,NA,NA,352155090281144,59,NA,NA,NA,2,FB1074,NA,NA,2019/10/17 06:04:00,22.543176 88.3835317 -68.30000305175781 5.0,22.543176,88.3835317,-68.3000030517578,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,4542,78e97c3e-8101-4566-9eeb-cf2212199b7e,2019/10/17 08:08:45,217,2019/10/21 04:25:28,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/21 00:00:00,2019/10/21 04:36:01,59,1,NA,NA,FB1074,2019/10/17 07:20:00,2019/10/17 07:45:00,2019/10/17 07:57:00,2019/10/18 07:57:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPE WITH PLc1038,SHRUTI HAZRA,13/2 MAHENDRA ROY LANE, RED COLONY(100ml=0)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4557,e24d8d48-54f8-426e-a892-db536e39906b,2019/10/21 05:33:22,285,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1075,2019/10/17 06:30:27,2019/10/17 08:07:47,NA,NA,352155090281144,59,NA,NA,NA,1,FB1075,NA,NA,2019/10/17 06:34:00,22.5400802 88.3872564 -60.79999923706055 5.0,22.5400802,88.3872564,-60.7999992370605,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4544,e61f57e0-8e35-4baf-9ad7-81aaa4b082b5,2019/10/17 08:08:50,219,2019/10/21 04:36:01,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/21 00:00:00,2019/10/21 04:38:51,59,1,NA,NA,FB1075,2019/10/17 07:20:00,2019/10/17 07:47:00,2019/10/17 08:00:00,2019/10/18 08:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH MO1103, TOPSIA OLD DPS, RED COLONY(100ml=0)",6,1,vGuxuKRNcJh7oUGHdmQvJP,4558,4ffce681-772d-4654-97d1-3311ccdb6d55,2019/10/21 05:36:12,286,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1076,2019/10/17 06:51:53,2019/10/17 08:07:53,NA,NA,352155090281144,66,NA,NA,NA,1,FB1076,NA,NA,2019/10/17 06:58:00,22.5346038 88.3960788 -45.0 5.0,22.5346038,88.3960788,-45,5,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4546,b6db8a8e-96c9-4860-9d6c-42ef2d748cce,2019/10/17 08:08:56,221,2019/10/21 04:38:52,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/21 00:00:00,2019/10/21 04:41:52,66,1,NA,NA,FB1075,2019/10/17 07:20:00,2019/10/17 07:47:00,2019/10/17 08:00:00,2019/10/18 08:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH MO1102, AMBEDKAR BRIDGE,DPS, RED COLONY(100ml=0)",6,1,vGuxuKRNcJh7oUGHdmQvJP,4559,033c42d9-3d57-4879-9f49-5142780b11f7,2019/10/21 05:39:13,287,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,66
99,FB1077,2019/10/21 05:47:36,2019/10/21 10:02:30,NA,NA,352155091473740,59,NA,NA,NA,2,FB1077,NA,NA,2019/10/21 05:50:00,22.5451666 88.3820568 -38.29999923706055 5.0,22.5451666,88.3820568,-38.2999992370605,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FB at PLc site, Sample collected by Buddhadeb Samaddar",Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,4584,1ee231cd-313a-4c51-88e4-66f056f42f16,2019/10/21 10:03:21,225,2019/10/23 04:39:20,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/23 00:00:00,2019/10/23 04:45:49,59,1,NA,NA,FB1077,2019/10/21 08:10:00,2019/10/21 08:30:00,2019/10/21 11:30:00,2019/10/22 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1039, SAGARTA,14A MAHENDRA RAY LANE,RED COLONY(100ml=0) DASGUP",1,1,vGuxuKRNcJh7oUGHdmQvJP,4615,4440d437-0ec5-450d-8511-c7f7d4368cec,2019/10/23 05:46:41,290,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1078,2019/10/21 06:09:04,2019/10/21 09:59:42,NA,NA,352155090281144,59,NA,NA,NA,2,FB1078,NA,NA,2019/10/21 06:09:00,22.5452256 88.3820944 -68.0999984741211 5.0,22.5452256,88.3820944,-68.0999984741211,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FB at PLc site, Sample collected by Biplab Jash",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4582,1604ee9f-d325-4a58-af17-6f1748c3ca17,2019/10/21 10:00:00,223,2019/10/23 05:14:38,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/23 00:00:00,2019/10/23 05:20:53,59,1,NA,NA,FB1078,2019/10/21 08:10:00,2019/10/21 08:30:00,2019/10/21 11:30:00,2019/10/22 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1040, ADITYA DAS, 14A/MAHENDRA ROY LANE, RED COLONY(100ml=0)",1,1,vGuxuKRNcJh7oUGHdmQvJP,4617,55de62a4-d293-43be-af68-73cceee973a4,2019/10/23 06:18:13,292,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1079,2019/10/21 06:49:44,2019/10/21 10:02:36,NA,NA,352155091473740,59,NA,NA,NA,2,FB1079,NA,NA,2019/10/21 06:50:00,22.5440291 88.3819827 -38.29999923706055 5.0,22.5440291,88.3819827,-38.2999992370605,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata Maity,Suvankar Mandal,NA,vE4SKU9CYkRLMcog6XWGph,4586,b4161958-48a2-46bf-aaf1-3dc1b9a10f49,2019/10/21 10:03:27,227,2019/10/23 05:25:08,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/23 00:00:00,2019/10/23 05:30:30,59,1,NA,NA,FB1079,2019/10/21 08:10:00,2019/10/21 08:30:00,2019/10/21 11:30:00,2019/10/22 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1041, SARMISTHA DHALI, 10D MAHENDRA ROY LANE, RED COLONY(100ml=0)",1,1,vGuxuKRNcJh7oUGHdmQvJP,4619,ce200f16-a218-4cc5-83e1-e619e96b2ef3,2019/10/23 06:27:50,294,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1080,2019/10/21 07:35:19,2019/10/21 10:02:42,NA,NA,352155091473740,59,NA,NA,NA,2,FB1080,NA,NA,2019/10/21 07:36:00,22.5430497 88.3755472 -41.900001525878906 5.0,22.5430497,88.3755472,-41.9000015258789,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,4588,570cc0e8-3123-40b3-bd1b-1a47b5914dad,2019/10/21 10:03:32,229,2019/10/23 05:37:56,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/23 00:00:00,2019/10/23 05:40:29,59,1,NA,NA,FB1080,2019/10/21 08:10:00,2019/10/21 08:30:00,2019/10/21 11:30:00,2019/10/22 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1042, ARADHYA DAS,11B RAICHARAM PAL LANE, RED COLONY(100ml=0)",1,1,vGuxuKRNcJh7oUGHdmQvJP,4621,34300dcf-0708-4769-8f70-976f89971cb6,2019/10/23 06:37:48,296,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1081,2019/10/21 08:00:21,2019/10/21 10:02:47,NA,NA,352155091473740,59,NA,NA,NA,2,FB1081,NA,NA,2019/10/21 08:02:00,22.5410215 88.374286 -33.0 4.5,22.5410215,88.374286,-33,4.5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Suvankar Mandal,NA,vE4SKU9CYkRLMcog6XWGph,4590,d8466ee7-3612-43b0-bd53-40da6831de8a,2019/10/21 10:03:36,231,2019/10/23 05:45:28,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/23 00:00:00,2019/10/23 05:47:51,59,1,NA,NA,FB1080,2019/10/21 08:10:00,2019/10/21 08:30:00,2019/10/21 11:30:00,2019/10/22 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1043, REHAN SK,45, TILJALA ROOD, RED COLONY(100ml=0)",1,1,vGuxuKRNcJh7oUGHdmQvJP,4623,83bb5b65-d52b-478a-aaf6-508f0e8a256a,2019/10/23 06:45:10,298,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1082,2019/10/22 05:40:39,2019/10/22 10:34:28,NA,NA,352155090281144,57,NA,NA,NA,1,FB1082,NA,NA,2019/10/22 05:41:00,22.5542098 88.3967659 -63.400001525878906 5.0,22.5542098,88.3967659,-63.4000015258789,5,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Collected by Suvankar Mandal, FB at MO Site MO1104",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4609,0808ae87-9fd7-4ad3-9ae5-af17a47ccba9,2019/10/22 10:35:02,233,2019/10/24 03:46:53,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/24 00:00:00,2019/10/24 03:50:48,57,1,NA,NA,FB1082,2019/10/22 06:17:00,2019/10/22 07:30:00,2019/10/22 08:30:00,2019/10/23 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH MO1104, KMC, PAGLADANGA ROOD, RED COLONY(100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4643,f1cf6c70-63a7-4a74-ad7d-2e7c3c586d94,2019/10/24 04:48:09,300,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,57
99,FB1083,2019/10/22 06:14:18,2019/10/22 10:34:35,NA,NA,352155090281144,55,NA,NA,NA,1,FB1083,NA,NA,2019/10/22 06:22:00,22.5636836 88.3772566 -54.79999923706055 5.0,22.5636836,88.3772566,-54.7999992370605,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Buddhadeb Samaddar, FB at MO site MO1105",Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,4611,a72b46a2-3524-4ba1-8cdb-2df38dd4b13f,2019/10/22 10:35:06,235,2019/10/24 03:50:48,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/24 00:00:00,2019/10/24 03:53:20,55,1,NA,NA,FB1083,2019/10/22 06:17:00,2019/10/22 07:30:00,2019/10/22 08:30:00,2019/10/23 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH MO1105, PALMAR BAZAR, DPS, RED COLONY(100ml=0)",6,1,vWNdHeMtQ9ziuCJ2zngErs,4644,f2756df8-01ef-40be-a042-f0b9ac0d3b12,2019/10/24 04:50:37,301,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,55
99,FB1085,2019/10/24 05:44:19,2019/10/24 09:54:54,NA,NA,352155091473740,66,NA,NA,NA,1,FB1058,NA,NA,2019/10/24 05:46:00,22.5347572 88.3960086 -10.5 5.0,22.5347572,88.3960086,-10.5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Ashis saha at PS Site No 5,Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4679,5eabbaa1-8559-4a1f-a646-8a087af63bcd,2019/10/24 09:55:17,247,2019/10/30 05:56:10,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/30 00:00:00,2019/10/30 06:00:00,66,1,NA,NA,FB1085,2019/10/24 06:15:00,2019/10/24 08:30:00,2019/10/24 10:00:00,2019/10/25 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH MO1106, RED COLONY(100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4709,1cf75f80-4757-4eb2-88ff-a1c471332e11,2019/10/30 06:57:13,310,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,66
99,FB1086,2019/10/24 06:17:04,2019/10/24 09:55:02,NA,NA,352155091473740,59,NA,NA,NA,1,FB1086,NA,NA,2019/10/24 06:17:00,22.539985 88.3872609 -42.900001525878906 5.0,22.539985,88.3872609,-42.9000015258789,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar at PS site No 6,Ashis saha,NA,vE4SKU9CYkRLMcog6XWGph,4681,375665e9-1bc2-4dfd-9fb8-2f73f14c756b,2019/10/24 09:55:19,249,2019/10/30 06:00:00,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/30 00:00:00,2019/10/30 06:01:35,59,1,NA,NA,FB1086,2019/10/24 06:15:00,2019/10/24 08:30:00,2019/10/24 10:00:00,2019/10/25 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH MO1107, RED COLONY(100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4710,3d32383b-7601-4312-8ca4-9dae3f7e7861,2019/10/30 06:58:49,311,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1087,2019/10/24 03:54:49,2019/10/24 09:48:31,NA,NA,352155090281144,59,NA,NA,NA,2,FB1087,NA,NA,2019/10/24 03:55:00,22.5409409 88.3742366 -56.099998474121094 5.0,22.5409409,88.3742366,-56.099998474121,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4669,09e97e38-0b62-4523-ac92-2de72e1d34a1,2019/10/24 09:49:44,237,2019/10/30 06:04:52,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/30 00:00:00,2019/10/30 06:15:24,59,1,NA,NA,FB1087,2019/10/24 06:15:00,2019/10/24 08:30:00,2019/10/24 10:00:00,2019/10/25 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1044,RED COLONY(100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4712,d56a2b31-5c5c-4bf6-a5e4-49f0d46c09d4,2019/10/30 07:12:36,313,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1088,2019/10/24 04:22:13,2019/10/24 09:48:39,NA,NA,352155090281144,59,NA,NA,NA,2,FB1088,NA,NA,2019/10/24 04:23:00,22.5428522 88.3754913 -86.0 5.0,22.5428522,88.3754913,-86,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4671,2329499a-db60-4f01-b784-e378fe268a22,2019/10/24 09:49:49,239,2019/10/30 06:20:55,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/30 00:00:00,2019/10/30 06:23:09,59,1,NA,NA,FB1088,2019/10/24 06:15:00,2019/10/24 08:30:00,2019/10/24 10:00:00,2019/10/25 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1045, RED COLONY(100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4714,0aada07d-4938-4e6c-9618-c30e95e5cd61,2019/10/30 07:20:21,315,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1089,2019/10/24 04:53:46,2019/10/24 09:48:45,NA,NA,352155090281144,59,NA,NA,NA,2,FB1089,NA,NA,2019/10/24 04:54:00,22.5439776 88.3819666 -89.5999984741211 5.0,22.5439776,88.3819666,-89.5999984741211,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4673,0e6accd8-a190-4456-945e-b9eb82ed05d2,2019/10/24 09:49:55,241,2019/10/30 06:25:52,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/30 00:00:00,2019/10/30 06:30:16,59,1,NA,NA,FB1089,2019/10/24 06:15:00,2019/10/24 08:30:00,2019/10/24 10:00:00,2019/10/25 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1046, RED COLONY( 100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4716,7de6bf40-d237-4731-a282-dbf06c028a84,2019/10/30 07:27:28,317,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1090,2019/10/24 05:46:09,2019/10/24 09:48:53,NA,NA,352155090281144,59,NA,NA,NA,2,FB1090,NA,NA,2019/10/24 05:46:00,22.5452466 88.3821195 -24.299999237060547 5.0,22.5452466,88.3821195,-24.2999992370605,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4676,55132671-f406-46c8-8efc-3a2172ee7013,2019/10/24 09:50:03,244,2019/10/30 06:35:22,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/30 00:00:00,2019/10/30 06:37:59,59,1,NA,NA,FB1090,2019/10/24 06:15:00,2019/10/24 08:30:00,2019/10/24 10:00:00,2019/10/25 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1047, RED COLONY(100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4718,0631cb7c-c849-49e9-b104-4e3bad30ad6e,2019/10/30 07:35:11,319,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1091,2019/10/24 05:55:39,2019/10/24 09:49:00,NA,NA,352155090281144,59,NA,NA,NA,2,FB1091,NA,NA,2019/10/24 06:05:00,22.5452716 88.3821708 -62.900001525878906 5.0,22.5452716,88.3821708,-62.9000015258789,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4677,3d752ef4-d298-4e47-8249-9fc5d0958b4b,2019/10/24 09:50:06,245,2019/10/30 06:48:09,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/30 00:00:00,2019/10/30 06:57:11,59,1,NA,NA,FB1091,2019/10/24 06:15:00,2019/10/24 08:30:00,2019/10/24 10:00:00,2019/10/25 10:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMPLE WITH PLc1049,RED COLONY(100ml=0)",4,1,vWNdHeMtQ9ziuCJ2zngErs,4720,e01389a2-0372-4bd2-ad1e-2dc945203b19,2019/10/30 07:54:23,321,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1092,2019/10/28 04:56:39,2019/10/30 09:03:16,NA,NA,352155090281144,59,NA,NA,NA,2,FB1092,NA,NA,2019/10/28 04:47:00,22.5453354 88.3820927 -68.19999694824219 5.0,22.5453354,88.3820927,-68.1999969482421,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4727,0b83dbfd-4858-44d4-a370-0b7a7ccb4eb8,2019/10/30 09:07:25,252,2019/10/31 03:57:14,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:00:34,59,1,NA,NA,FB1092,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:30:00,2019/10/29 07:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RED COLONY COUNT:- 100ml-00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4742,f9a0ad96-efef-452f-a044-d4efdbcc4f3b,2019/10/31 04:57:47,325,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1093,2019/10/28 05:01:57,2019/10/30 09:03:28,NA,NA,352155090281144,59,NA,NA,NA,2,FB1093,NA,NA,2019/10/28 05:02:00,22.5452993 88.3820589 -24.100000381469727 4.5,22.5452993,88.3820589,-24.1000003814697,4.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4728,84f1737c-1ad7-4dc0-907c-84c08545bfc2,2019/10/30 09:07:28,253,2019/10/31 04:04:58,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:08:32,59,1,NA,NA,FB1093,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:30:00,2019/10/29 07:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RED COLONY COUNT :-UNDILUTED - 100ml -00,4,0,vWNdHeMtQ9ziuCJ2zngErs,4744,3d9e0447-f3c5-404e-b4bb-67d8db214cb8,2019/10/31 05:05:44,327,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
99,FB1094,2019/10/28 05:21:12,2019/10/30 09:03:39,NA,NA,352155090281144,59,NA,NA,NA,2,FB1094,NA,NA,2019/10/28 05:21:00,22.5440244 88.3819514 -35.599998474121094 5.0,22.5440244,88.3819514,-35.599998474121,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb,Abhijit,NA,vE4SKU9CYkRLMcog6XWGph,4730,78fac66e-a638-4474-bbf4-3c3874181b3e,2019/10/30 09:07:33,255,2019/10/31 04:13:55,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:19:14,59,1,NA,NA,FB1094,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:40:00,2019/10/29 07:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAMPLE WITH PLc 1051& RED COLONY COUNT:-UNDILUTED -100ml-00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4746,20149533-8f0b-405c-b2dc-8fd7a093dba9,2019/10/31 05:16:27,329,0,NA,NA,100,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,59
